oid_shvil,width,shem_mikta,direction,bitzua,ms_orech,miflas,date_created,date_import,Shape_Length,geometry
448,2.5,פנחס לבון בית הבאר,,2024.0,164.03,כביש,1722211200000.0,10/08/2025 00:26:47,164.03091826607007,"[[178606.1142, 661326.8677], [178612.98239999998, 661330.9594], [178619.7045, 661333.1514], [178626.13439999998, 661333.2975], [178639.4325, 661334.6127], [178645.13160000002, 661339.1428], [178649.95400000003, 661346.1572], [178654.04570000002, 661363.8393], [178656.09159999999, 661373.3379], [178659.01429999998, 661379.6216], [178675.67340000003, 661397.3037]]"
449,2.5,קרליבך מהארבעה עד לסקוב,דו סטרי,2024.0,97.47,כביש,1721433600000.0,10/08/2025 00:26:47,97.47262067857305,"[[179639.3188, 664198.9317], [179631.37209999998, 664196.2806], [179629.04359999998, 664198.415], [179627.4913, 664206.5648], [179628.0734, 664211.4159], [179627.1032, 664214.9086], [179625.3568, 664217.0431], [179617.98320000002, 664219.3716], [179616.4483, 664223.9354], [179613.9083, 664229.6558], [179604.40019999997, 664243.8209], [179584.0258, 664266.5239]]"
450,,,,,20.31,,,10/08/2025 00:26:47,20.312146240631265,"[[179760.8542, 666125.4562], [179740.8649, 666129.0633]]"
451,,,,,16.93,,,10/08/2025 00:26:47,16.92508263411499,"[[179741.95679999999, 666148.8284], [179737.6899, 666132.45]]"
452,,,,,6.34,,,10/08/2025 00:26:47,6.33588358561951,"[[179734.7265, 666128.4283], [179730.06809999997, 666124.1338]]"
453,2.5,ארלוזורוב מאדם הכהן עד מאנגר,דו סטרי,2024.0,64.19,כביש,1722470400000.0,10/08/2025 00:26:47,64.19029085779952,"[[179178.9067, 665952.6122], [179117.15870000003, 665970.1501]]"
454,,,,,27.71,,,10/08/2025 00:26:47,27.714970211803685,"[[180754.23450000002, 665573.6017], [180781.2895, 665567.5895]]"
455,,,,,26.03,,,10/08/2025 00:26:47,26.02887215420234,"[[180746.7193, 665535.1236], [180772.27120000002, 665530.1635]]"
456,2.5,שביל הטיילת הצפונית,דו סטרי,2024.0,1223.99,כביש,1720656000000.0,10/08/2025 00:26:47,1223.9859505768202,"[[179112.3151, 668319.2912], [179116.04229999997, 668322.2484], [179117.02659999998, 668341.8965], [179120.08760000003, 668362.5439], [179128.1198, 668387.7792], [179143.7989, 668409.9548], [179161.0072, 668428.689], [179183.9519, 668456.5993], [179191.9828, 668468.8342], [179200.7792, 668489.0987], [179208.811, 668510.5103], [179214.16729999997, 668543.0108], [179217.99229999998, 668556.3932], [179221.4348, 668568.6285], [179237.11570000002, 668608.3929], [179252.03100000002, 668639.7453], [179273.82929999998, 668674.5384], [179288.36119999998, 668695.1846], [179297.92200000002, 668712.0077], [179302.89390000002, 668724.2429], [179307.4839, 668739.9194], [179316.28019999998, 668759.0368], [179334.2548, 668794.2126], [179353.3773, 668836.6532], [179369.4401, 668871.8291], [179383.20870000002, 668907.3877], [179389.71120000002, 668929.5642], [179394.3012, 668946.7702], [179398.5095, 668968.9469], [179404.24680000002, 668987.6822], [179421.07539999997, 669033.5643], [179427.95990000002, 669053.4466], [179437.52140000003, 669077.1523], [179471.94280000002, 669162.7986], [179487.6235, 669201.0335], [179493.35969999997, 669208.2979], [179501.0085, 669222.827], [179503.6863, 669236.2095], [179505.5995, 669249.2097], [179501.7771, 669262.5929], [179496.80820000003, 669280.5645], [179497.19179999997, 669293.1825], [179499.86920000002, 669301.5943], [179506.75300000003, 669314.2116], [179516.6951, 669320.7108], [179528.93190000003, 669332.1806], [179540.7866, 669345.1798], [179549.58299999998, 669365.8266], [179554.17320000002, 669384.562], [179553.4108, 669401.6481], [179552.6469, 669415.5337], [179542.6911, 669427.7093]]"
457,,שביל הטיילת הצפונית מארצי יצחק עד הפארק הירקון,,2017.0,217.16,,,10/08/2025 00:26:47,217.16492448957203,"[[179542.6911, 669427.7093], [179542.1091, 669437.7488], [179543.41859999998, 669460.1558], [179547.9291, 669479.0708], [179555.64059999998, 669497.8404], [179564.0796, 669512.3904], [179574.99209999997, 669525.1944], [179584.0894, 669536.5771], [179591.7783, 669550.9297], [179600.32150000002, 669572.2876], [179606.47259999998, 669590.7409], [179614.33870000002, 669627.8912]]"
458,,שביל הטיילת הצפונית מארצי יצחק עד הפארק הירקון,,2017.0,499.4,,,10/08/2025 00:26:47,499.3998775021202,"[[179138.8005, 667856.8594], [179134.59360000002, 667866.8607], [179129.43430000002, 667878.132], [179126.1799, 667884.0058], [179121.2586, 667890.7526], [179114.90860000002, 667898.9283], [179106.0186, 667907.5802], [179097.52539999998, 667918.1371], [179088.5561, 667929.4083], [179084.90480000002, 667935.3615], [179079.34850000002, 667944.4102], [179073.79229999997, 667954.094], [179066.7279, 667968.064], [179062.12410000002, 667979.2559], [179057.91720000003, 667991.7178], [179052.99599999998, 668007.5929], [179049.186, 668027.516], [179048.3922, 668032.3579], [179045.6141, 668051.3286], [179044.82030000002, 668061.6474], [179044.6616, 668075.0618], [179045.6935, 668091.7305], [179047.5402, 668104.4968], [179049.3873, 668118.2052], [179051.86820000003, 668131.0748], [179061.1716, 668163.7915], [179071.48690000002, 668194.8221], [179082.2535, 668219.414], [179094.6938, 668243.8848], [179104.53629999998, 668264.9986], [179108.66379999998, 668280.3974], [179111.52140000003, 668296.1137], [179112.3151, 668319.2912]]"
459,,,,,124.57,,,10/08/2025 00:26:47,124.57291041519929,"[[179987.95620000002, 665756.7688], [179968.27120000002, 665762.96], [179959.53989999997, 665766.2938], [179941.91859999998, 665771.3738], [179939.21990000003, 665772.4851], [179934.1398, 665777.8826], [179922.7098, 665781.3751], [179919.0586, 665780.8988], [179917.47110000002, 665780.2638], [179907.78730000003, 665782.3276], [179905.2473, 665784.0738], [179877.6247, 665789.9476], [179870.48100000003, 665788.2013]]"
460,,,,,101.7,,,10/08/2025 00:26:47,101.69547094014308,"[[179886.99099999998, 665758.3563], [179892.86479999998, 665758.6738], [179906.67599999998, 665754.8638], [179909.85100000002, 665750.4188], [179911.756, 665749.7838], [179926.04359999998, 665745.6563], [179928.10729999997, 665745.4975], [179933.02860000002, 665746.2913], [179972.8749, 665734.0675], [179976.3674, 665733.115], [179980.1774, 665733.75], [179982.39990000002, 665735.655]]"
461,,,,,120.3,,,10/08/2025 00:26:47,120.30045207408591,"[[180266.45280000003, 665682.5033], [180258.3565, 665684.0908], [180238.51270000002, 665689.9646], [180238.03639999998, 665675.3596], [180233.7502, 665659.6433], [180238.989, 665655.1983], [180263.119, 665650.7533], [180271.0565, 665678.6933]]"
462,,,,,70.79,,,10/08/2025 00:26:47,70.79247814139305,"[[180269.46899999998, 665650.7533], [180284.2328, 665646.6257], [180286.13780000003, 665645.6732], [180292.8053, 665641.387], [180300.1078, 665639.0057], [180302.96529999998, 665638.6882], [180309.31530000002, 665640.2757], [180314.2366, 665638.212], [180336.93790000002, 665634.7195]]"
463,2.5,עוקף קדם עד לוזים,דו סטרי,2024.0,286.3,כביש,1722297600000.0,10/08/2025 00:26:47,286.29782585972396,"[[176403.31, 661549.9507], [176380.6252, 661524.9439], [176378.4817, 661519.0494], [176372.0514, 661509.4039], [176368.12180000002, 661495.8288], [176363.65629999997, 661478.6813], [176354.18939999997, 661441.8855], [176345.1779, 661413.2344], [176337.39909999998, 661393.4794], [176332.57630000002, 661376.6891], [176329.897, 661362.7567], [176329.897, 661350.0747], [176336.3274, 661310.9569], [176342.74570000003, 661282.0853]]"
464,2.5,דרך השלום - גשר מעל איילון גדה צפונית,דו סטרי,2024.0,123.65,כביש,1725148800000.0,10/08/2025 00:26:47,123.65092774976893,"[[180693.25689999998, 664467.8692], [180686.3973, 664473.0139], [180676.3528, 664477.6687], [180660.91869999998, 664484.2833], [180630.2953, 664495.3077], [180608.0015, 664502.6573], [180606.2866, 664502.4123], [180603.83669999999, 664502.9023], [180578.3581, 664511.7218]]"
465,,שניצר,,,93.37,,,10/08/2025 00:26:47,93.37124248873303,"[[180632.86070000002, 670350.6389], [180632.3237, 670346.8286], [180628.8689, 670322.3166], [180624.72379999998, 670292.9068], [180621.038, 670266.7554], [180619.78129999997, 670258.1884]]"
466,2.5,שניצר,דו סטרי,2024.0,64.22,מדרכה,1722211200000.0,10/08/2025 00:26:47,64.21705923766217,"[[180632.86070000002, 670350.6389], [180629.43709999998, 670359.3699], [180626.20270000002, 670369.1794], [180625.07, 670375.2207], [180625.82510000002, 670382.7724], [180631.10499999998, 670413.09]]"
467,, על פרשת דרכים גדה דרומית,דו סטרי,2023.0,119.57,כביש,,10/08/2025 00:26:47,119.57294351025726,"[[180889.0456, 665449.8858], [180865.599, 665468.8778], [180860.57189999998, 665473.9048], [180856.8677, 665475.7569], [180849.98849999998, 665477.0799], [180844.96139999997, 665480.2549], [180840.9927, 665483.1653], [180836.2302, 665483.1653], [180831.99680000002, 665485.5465], [180828.55719999998, 665488.457], [180827.7635, 665492.1611], [180821.9426, 665497.7174], [180798.3947, 665509.6237], [180791.25089999998, 665513.0633]]"
468,,על פרשת דרכים גדה צפונית,דו סטרי,2023.0,127.83,כביש,,10/08/2025 00:26:47,127.82902285547225,"[[180899.60700000002, 665493.9208], [180892.32189999998, 665501.6861], [180879.88650000002, 665522.5883], [180877.24070000002, 665528.1445], [180874.85940000002, 665530.2612], [180851.3115, 665538.1987], [180847.60729999997, 665542.6966], [180844.96139999997, 665549.0467], [180840.7281, 665551.9571], [180803.9509, 665569.6842]]"
469,,,,,17.05,,,10/08/2025 00:26:47,17.046862097789504,"[[183659.6435, 668829.2623], [183656.3838, 668845.9946]]"
470,2.5,ברזילי מהחשמל עד בגין,דו סטרי,2024.0,74.05,כביש,1730592000000.0,10/08/2025 00:26:47,74.0543715137176,"[[178949.50579999998, 663193.5241], [178972.8356, 663123.2406]]"
471,2.5,עופר כהן,דו סטרי,2024.0,91.53,,1730937600000.0,10/08/2025 00:26:47,91.52711310496808,"[[178731.2723, 661570.7002], [178639.74599999998, 661571.086]]"
472,2.5,חיבור גן דוידוף לשד' ירושלים,דו סטרי,2023.0,80.98,,1693526400000.0,10/08/2025 00:26:47,80.97931734984108,"[[177177.29590000003, 660683.5182], [177100.73599999998, 660709.9044]]"
473,2.5,פרי אליעזר,דו סטרי,2024.0,53.88,כביש,1727740800000.0,10/08/2025 00:26:47,53.88351899845871,"[[178436.8875, 666030.5111], [178424.7755, 666034.6801], [178414.484, 666037.8022], [178408.58669999999, 666040.3462], [178397.60139999999, 666053.2972], [178396.4451, 666054.5692], [178391.3834, 666055.7399]]"
474,2.5,טיילת גורדון,דו סטרי,2024.0,64.94,כביש,1727740800000.0,10/08/2025 00:26:47,64.94107174776293,"[[178391.3834, 666055.7399], [178389.8539, 666044.2777], [178387.42560000002, 666036.4146], [178380.14059999998, 666016.2942], [178377.82789999997, 666007.6216], [178376.78720000002, 666002.0712], [178375.96039999998, 665992.9824]]"
475,2.5,אליפלט (שלמה - אילת),,2025.0,824.82,כביש,1738195200000.0,10/08/2025 00:26:47,824.8197292920415,"[[177986.90990000003, 662463.5501], [177980.15279999998, 662466.8993], [177951.76640000002, 662461.3188], [177945.8162, 662465.9674], [177943.027, 662478.6117], [177943.027, 662481.9587]]"
476,2.5,שלבים (שלמה - קבו גלויות),דו סטרי,2024.0,537.18,כביש,1738195200000.0,10/08/2025 00:26:47,537.1751566288875,"[[178015.5454, 662224.2522], [177979.724, 662234.9272], [177977.6127, 662271.1103], [177978.54239999998, 662277.4324]]"
477,2.5,שלבים (קבוץ גלויות - היסוד),דו סטרי,2024.0,101.32,כביש,1733011200000.0,10/08/2025 00:26:47,101.31802391848512,"[[177995.4536, 662141.5152], [178001.59960000002, 662158.4148], [178003.64500000002, 662160.2743], [178003.45899999997, 662169.1996], [178011.26870000002, 662199.6946], [178013.686, 662208.0621], [178018.5206, 662212.7107], [178020.75189999997, 662214.942], [178019.6362, 662218.475], [178015.5454, 662225.169], [178015.35950000002, 662235.21]]"
478,2.5,המסגר (ישראל טל - גרשון שץ) גדה מערבית,דו סטרי,2024.0,655.58,אחוזות החוף,1724976000000.0,10/08/2025 00:26:47,655.5832297043966,"[[180085.30109999998, 664061.3603], [180071.31780000002, 664014.402], [180060.65259999997, 663987.5161], [180058.50199999998, 663980.897], [180054.58899999998, 663966.9126], [180038.11810000002, 663915.1005], [180027.98690000002, 663878.4407], [180019.7072, 663842.0876], [180009.0954, 663800.7722], [180005.45049999998, 663790.3876], [179999.11099999998, 663769.7927], [179988.8834, 663734.2024], [179981.34519999998, 663709.1401], [179971.10210000002, 663674.5027], [179968.49459999998, 663668.7417], [179963.78389999998, 663665.3296], [179956.56050000002, 663660.1296], [179948.4511, 663631.0866], [179956.7916, 663626.1378], [179956.06670000002, 663621.837], [179941.4461, 663582.8397], [179907.4021, 663497.3014], [179893.44280000002, 663456.6945], [179889.9414, 663447.2654]]"
479,2.5,הא באייר ז'בוטינסקי - ז'בוטינסקי,דו סטרי,2025.0,397.39,כביש,1736467200000.0,10/08/2025 00:26:47,397.4019294323485,"[[180187.6383, 666060.866], [180188.34143120633, 666063.4618405027], [180189.09503644856, 666066.0282369038], [180189.89911575086, 666068.5651892858], [180190.75366913946, 666071.0726977311], [180191.65869664086, 666073.5507623174], [180192.6141982838, 666075.9993831234], [180193.6201740984, 666078.4185602269], [180194.67662411922, 666080.8082937105], [180195.78354837888, 666083.1685836469], [180196.94094690785, 666085.4994301021], [180198.14881974706, 666087.8008331592], [180199.4071669366, 666090.0727928942], [180200.7159885135, 666092.3153093735], [180202.0752845209, 666094.5283826713], [180203.48505500148, 666096.7120128571], [180204.94530000002, 666098.8662], [180206.5432757784, 666101.120470308], [180207.95520000003, 666103.0048], [180209.08334783727, 666104.4248313239], [180210.26479536915, 666105.8415672566], [180211.499764419, 666107.2552742104], [180212.7885513399, 666108.6662917528], [180214.13137226418, 666110.0748656996], [180215.528809256, 666111.4816153208], [180218.4899, 666114.292], [180220.30019609715, 666115.8982304633], [180222.26002964925, 666117.5432344411], [180224.39465926983, 666119.2484250525], [180226.7672, 666121.0643], [180230.06552423802, 666123.485390112], [180233.23346346166, 666125.6936249537], [180236.30798109272, 666127.7147224139], [180239.30858822764, 666129.5614164012], [180242.2581015507, 666131.2472581022], [180245.15910644145, 666132.7732124283], [180248.0199744106, 666134.14367269], [180250.84649999999, 666135.3614], [180254.31802958803, 666136.6901856292], [180257.8760779952, 666137.8914651329], [180261.49397337408, 666138.956230039], [180265.1436, 666139.8762], [180266.7565260902, 666140.1980696793], [180268.57606544308, 666140.4631832963], [180270.3320298662, 666140.6546671075], [180274.56782283817, 666141.045607814], [180276.71339317545, 666141.3092142822], [180278.7551710059, 666141.6720917724], [180280.56939999998, 666142.1337], [180281.7986044417, 666142.5491409475], [180284.55900365714, 666143.6074155541], [180285.83669999999, 666144.0149], [180286.9068153501, 666144.2765452132], [180288.03830046082, 666144.493288745], [180289.24275096064, 666144.6674228237], [180290.54335050352, 666144.8023329172], [180292.9525380215, 666144.9480597773], [180299.0051, 666145.1436], [180308.17184581954, 666145.6909018317], [180310.86848362983, 666145.7933231177], [180313.28054286676, 666145.8269029094], [180315.7568901382, 666145.7850670966], [180318.06840932998, 666145.6586527409], [180320.2534239881, 666145.4455134493], [180322.3319, 666145.1436], [180323.7466509552, 666144.8594942756], [180325.2832270481, 666144.4683835648], [180327.06675473056, 666143.9364525259], [180330.85765926575, 666142.6993433273], [180332.51661344717, 666142.189062483], [180334.2806043234, 666141.7170382546], [180335.8765, 666141.3812], [180337.1631419547, 666141.1859409], [180338.61196325647, 666141.03102518], [180344.68694708453, 666140.5996654575], [180345.9887629429, 666140.4449214417], [180347.16369999998, 666140.2525], [180348.56291871506, 666139.9624448207], [180349.97868132888, 666139.6196158583], [180351.41286047618, 666139.2235615682], [180352.86782601045, 666138.7736290069], [180354.345269719, 666138.2693441915], [180355.8496219318, 666137.7092426181], [180357.38488367503, 666137.0918402073], [180358.9566477296, 666136.4148917705], [180362.1196030569, 666134.9285968634], [180365.53120956357, 666133.1681662502], [180369.2536103396, 666131.1078188814], [180374.25290000002, 666128.2128], [180376.58061887813, 666126.8216863654], [180378.86717485025, 666125.3942414982], [180381.1093480732, 666123.9324762711], [180383.30425759472, 666122.4382697538], [180385.44892618345, 666120.9136616553], [180387.54122073785, 666119.3601816393], [180389.57888028797, 666117.7795091033], [180391.5599, 666116.1732], [180393.16680284348, 666114.8096569974], [180394.8821069977, 666113.2931023283], [180399.0847, 666109.4009], [180404.04227797844, 666104.6835997305], [180407.92636210998, 666100.8674719231], [180411.3620262929, 666097.3380383044], [180414.4309162455, 666094.0072368861], [180417.2756483103, 666090.7126537606], [180419.85206783042, 666087.4966890458], [180421.04851969754, 666085.9071827543], [180422.1863059101, 666084.3266448879], [180423.2672347346, 666082.7525614533], [180424.2927, 666081.1829], [180425.80616622925, 666078.7421562868], [180427.25788594686, 666076.2723057643], [180428.64334425598, 666073.7810334943], [180429.9585924809, 666071.2754437331], [180431.1996808283, 666068.7631290762], [180432.36391698362, 666066.2496118023], [180433.44853171345, 666063.7408746307], [180434.4512, 666061.2423], [180435.4734504227, 666058.4297315413], [180436.42674281384, 666055.4713497655], [180437.31654827573, 666052.3503391239], [180438.15101535944, 666049.0382243043], [180438.92573769792, 666045.5641554296], [180439.6730231907, 666041.7951744758], [180440.41199333282, 666037.6409779234], [180441.22350000002, 666032.6481], [180441.8028947113, 666028.8460738456], [180442.21079581117, 666025.8422663513], [180442.51731609937, 666023.1193477153], [180442.72840000002, 666020.6084], [180443.03429078578, 666015.6229760344], [180443.10248661158, 666013.7495173028], [180443.12495391443, 666012.0434992578], [180443.10054079446, 666010.3887220662], [180443.02692492987, 666008.8303480479], [180442.90318687537, 666007.3493512386], [180442.72840000002, 666005.9351], [180442.44365788443, 666004.4618299799], [180441.99112155888, 666002.8378987234], [180441.47206084806, 666001.3062129079], [180440.15567790432, 665997.7200893955], [180439.58698103915, 665995.9446054474], [180439.1849727914, 665994.2897924127], [180439.05338713297, 665993.5157978911], [180438.96610000002, 665992.7667], [180438.86119265982, 665991.1823925592], [180438.8262234871, 665989.5882846653], [180438.8611926598, 665987.984384426], [180438.96610000002, 665986.3707]]"
